Funding block,address,Funding Amount[CELO],Funding Entity
19873220,0x9a696d2e8c72569288428e08d2f9d452cca9f16d,0.54068,Tether : Binance
19873213,0x13b2459c8e82d75f722e1a25ebaafbfc172541a4,0.57126,Tether : Binance
19873204,0x82d4f1ef643c593faa2ad8722c9c4ba93d3c7551,0.56037,Tether : Binance
19873196,0x4f0eee2149683345f33b914cbd2b23798ceb8831,0.54278,Tether : Binance
19873187,0x7d1c7eaec54ed7e9d02dca3729411fc9015d5801,0.58786,Tether : Binance
19873186,0xbb191f2f93ede3bf28b3c4ca72ab06c32d12fe99,0.544215,Tether : Binance
19873151,0xab880b243b2adb92464b3a61c2918bf52369ea2d,0.44929,Tether : Binance
19873047,0xc60c60a9a6a3f3fd08cf872b6416f0e905904963,0.456857,Tether : Binance
19872999,0xefbf69b2526e1cc725c19ea7f365ab37cc7ae31a,0.540421,Tether : Binance
19872985,0xac508dadfd12a517c9bfc8c1e5ce5827979e8385,0.532577,Tether : Binance
19872973,0x2f271e40040a77a7da239fd157cfd9e3c5a3f354,0.541506,Tether : Binance
19872955,0x722f9b435eb4e7a76a9e6fd5f16d0909161dc2c9,0.496161,Tether : Binance
19872941,0x799fff5cb56f53a3cbdf964a4aa6e044cd1caa7d,0.52868,Tether : Binance
19872925,0x52ec78cff659bc2c4b959f7b709769dbf38b0902,0.589258,Tether : Binance
19872924,0xcef63fa9b4256175ef124b0bbbaa8cc16c696996,0.478955,Tether : Binance
19872923,0xe7e948f073a637bc0abb5c55b8d01892e7f51f58,0.491086,Tether : Binance
19872903,0x3e87443b00aff7a2a07f07908973f71b04cd1b91,0.451453,Tether : Binance
19872886,0xcf693883f6760871608380d0235675bb5f5b62e3,0.488341,Tether : Binance
19872884,0x70af7d10dd66b70a7043cc4ffce0549501d0a98d,0.509295,Tether : Binance
19872879,0x5d4f2472a95c3603ae4f37c44404f99e9497e200,0.414892,Tether : Binance
19872872,0xf12d12d7e4638bea1daf7ac51b72780270aee46d,0.464852,Tether : Binance
19872872,0x663121c38bfc771cbbd2a962911ae89ccba42405,0.569347,Tether : Binance
19872862,0xdb4c522eb2423842de4cc930bc441fea23a8e559,0.467953,Tether : Binance
19872859,0xcce6bcda6b74f84ed2e0fe4708cab91bbfe2a50f,0.548618,Tether : Binance
19872853,0x7946191ab9b5e5eab1e94337f005aece5a64ccce,0.507814,Tether : Binance
19872848,0xa612661c01362157ec85a3842e4a9687af3843af,0.574605,Tether : Binance
19872832,0x184344cf0507057f590c1d57412f881789f23179,0.47379,Tether : Binance
19857627,0x41902e41d41f98ed317a76da0815c3d780e4882d,0.452868,Tether : Binance
19857608,0xe138cfa45dcfaed5c2a55c0537170d1872ac29e1,0.588068,Tether : Binance
19857588,0xc58249cc62eb815326b0a0df92aefae8447bfae8,0.412098,Tether : Binance
19857575,0xfe885cc76ac495462827585daca56b3f3266b4c9,0.5437,Tether : Binance
19857575,0x99929193a3b41acf449831e03d2b029bfc18c3b3,0.557183,Tether : Binance
19857574,0xc4e62eec37f962351b9a21e962370bba01766467,0.58717,Tether : Binance
19857562,0x57a1c367ba14d3514e8b6e3a98242a57ed81a7e2,0.498643,Tether : Binance
19857529,0xcbb937844a4de8b378eac1f398d35c331b512e9c,0.427097,Tether : Binance
19857512,0x668ad68102e889fe6e5e0c5c00c72f42ceadfe3b,0.582838,Tether : Binance
19857487,0xa2ca1f32537764ef065fba024824f25b541e6668,0.519,Tether : Binance
19857471,0x668a1769afaea8ed3d798d6a0b0935a35dbeb0de,0.578173,Tether : Binance
19857452,0xa3f77fa90900197b721d2161668abf385a5542b9,0.564127,Tether : Binance
19857424,0xfb56ab62c56be2b48a552c01f71fb1fd62e42d80,0.491896,Tether : Binance
19857423,0xa3514a95779e5068db2f359dc806f307be69ee9b,0.573434,Tether : Binance
19857412,0xda83f336c813a570a4724d03eb0227ffd7fe14f5,0.5165,Tether : Binance
19857397,0xff5cc0394b1abec466d2f1c7ee52445d01042ee4,0.541085,Tether : Binance
19857361,0x1c88e2f27d13e020e563300bb524aa3f0d1f1b68,0.52164,Tether : Binance
19857358,0xf1916dde8f3d760c3a622d67fce5a2b19bd42b2f,0.51165,Tether : Binance
19857351,0x8437ddacfdbcbd43a1d60b8f7d7682d20353e913,0.410961,Tether : Binance
19857337,0xd9b57811e5d60817dfd7921d7edf73d675e13f96,0.5078,Tether : Binance
19857319,0x4649a1e7b2a797d34dd920f6567a9c93160e2d85,0.55715,Tether : Binance
19857306,0x9cdd57e44fb625f3d644c5810cc883748eaf680d,0.456973,Tether : Binance
19857298,0x37c08472aca30fbbfc2762e99878f3fb20fcfd86,0.480827,Tether : Binance
19857289,0x585cc2b4f8d4726f7fc2614e06b973ef8fddee4e,0.501807,Tether : Binance
19857265,0x548e00392526fd5deea14e365bc0dc9d9f91411f,0.544286,Tether : Binance
19857256,0xacddf5790d3ba25dc8e4b64149b5ee9070bf36fb,0.434358,Tether : Binance
19857244,0x55c6e739d27617bc29601ea1215d8f6b17b786a8,0.4873,Tether : Binance
19857213,0xb53d33d6e38bc94c8677c8889e137e87fc7198c2,0.518069,Tether : Binance
19857211,0x7cb12cad6ff677dc7586e1fa98dca51eb81fb7f9,0.427536,Tether : Binance
19857205,0xa2476f41afe480806c38ac4a018e93b12674e809,0.415572,Tether : Binance
19857198,0x0c7065c89789661e896c8af1f0f5346b5df9c14e,0.506254,Tether : Binance
19857190,0x663ae943db142bf33b7bf4d3a10c3eb65518bf96,0.532448,Tether : Binance
19857180,0xec8ad7e6bee1f6216913e0d9925e2bd54808b0dd,0.58824,Tether : Binance
19857172,0xeb5899c6d6c87ee5e3e3e5d7d30e72b63ea555d0,0.555,Tether : Binance
19857163,0x6f37cc27c79834b16b4292d5add6ea6afb345367,0.541195,Tether : Binance
19857150,0x5e85e979f2376ff4997ceb19d32c6496d6556055,0.432735,Tether : Binance
19857145,0xf92df9aff6bbb3296b48044bec27aa7a6e332434,0.491984,Tether : Binance
19857096,0x3573f50e6a9c07e9fa8e393cf53768899338daf5,0.589334,Tether : Binance
19857082,0x1d8459e6e24e750e045622bde3fc6f4bd3d1575c,0.486121,Tether : Binance
19857040,0xf7b189707c8afdb58f06188982f8af367b0951b2,0.5742,Tether : Binance
19857019,0xe0de7be40cc1b075e56d1cb1bd4fc71d02092589,0.44746,Tether : Binance
19857016,0x7df9fa226e4bc9898b69898fd8ce2b877c73dfdd,0.430086,Tether : Binance
19856992,0xbcd965c753231732df0b3f254ee8d35f72b6bfe7,0.532096,Tether : Binance
19856959,0x793f19f391fb4b4ca98d9879557d7735458eaa84,0.477066,Tether : Binance
19856947,0x348544efa364d76ed1c6f5abff99566156a8ad1b,0.440031,Tether : Binance
19856944,0x4fb9b51b6df41e2c82061cd27190acf58de23bf9,0.59392,Tether : Binance
19856941,0xfa0a23befe1a09cbae4ff38b09872868cc59a87c,0.432764,Tether : Binance
19856920,0x7334779627d03b54b9b28c1a247889a2ab0c799b,0.49078,Tether : Binance
19856914,0xa9dedc7fd7c224cb208cb36ffbb9723c617d775a,0.472737,Tether : Binance
19856898,0x7d1e20d839e7e3d93453f56eb5911ae950b8219b,0.59494,Tether : Binance
19856894,0x61d824a102721633e78db229c572c4beb2cb5db8,0.495808,Tether : Binance
19856892,0xb6811bf9c2300442ece82a5c10035703c990b4bd,0.495167,Tether : Binance
19856887,0xe7b23f75d4d7460b44d75bfdaaf37df23f3a7543,0.525314,Tether : Binance
19856883,0xec13caa483a7fdd9f9765ee92520bf0a0d7109e3,0.539154,Tether : Binance
19856881,0x752551d2f91a17a329b97a18f436891be0328f6c,0.421446,Tether : Binance
19856878,0xcc192ef356b435529b9216b771d97bff1a572002,0.407212,Tether : Binance
19856875,0xba2a2d1bd8ecb35a837eb9d88fa58338a700fe34,0.477693,Tether : Binance
19856869,0x1267d3b0898c6585aa4f36d62ce1f513b7e3540b,0.483766,Tether : Binance
19856869,0x12e1ea0188d95e1a184ae99e17311e832ec9d649,0.52581,Tether : Binance
19856809,0x8622bd39c8ed9ba31f8811d4b7ed38143ccb4956,0.479137,Tether : Binance
19856776,0xce1eeef86fcb98e53da005126fee99a5bc9c7ee3,0.427676,Tether : Binance
19856774,0x8254cf5102e0a7ffda2ea2f8dc9d2b6f2b09ba1d,0.551425,Tether : Binance
19856755,0xbb3c986582c60352b92c747e4f31f7ee782b3031,0.4364,Tether : Binance
19856744,0xb054fd360bfca25b22d91fb22e1f49abc73590c5,0.406153,Tether : Binance
19856739,0xac5f0bfc295feb2f90b96d6a2f3d60838f2b7355,0.42554,Tether : Binance
19856739,0xfa23ef42d5c482cccbcd9250ac8b54dc88314e28,0.477838,Tether : Binance
19856677,0xe74d83712362f9e16fa1523e4b206738e4e57583,0.491134,Tether : Binance
19856648,0xe74096459a3c4544b8b3d7f1c2c6f400391acd56,0.403598,Tether : Binance
19856626,0xad3d945165eb95fbcc9c96abc44e59c68609e5e7,0.431594,Tether : Binance
19856615,0xace19790b0aabb5e5f45ab7e2e821cdf230a6929,0.54495,Tether : Binance
19856612,0x8e6ba7556213649720fbca74dff8b2acb80a6891,0.577836,Tether : Binance
19856605,0xec86c639dc6937dfb1b60892649f56fa64cd9fb0,0.517264,Tether : Binance
19856600,0xf99ddefecc3fcbf8b94eae975eef03ae1a31c7aa,0.562669,Tether : Binance
19856593,0x5313515602fcc8b0d89dd721b8addbdc1a8f95a7,0.595602,Tether : Binance
19856592,0x562bb21e765cacf4b39c16c90378a289e6586b7c,0.5549,Tether : Binance
19856592,0x9eff35c81ebc8addb52cdd2542e4c634c99259f5,0.470053,Tether : Binance
19856581,0xb750b669607f10f624bdd6dfb6af291a3ffcaf2f,0.565175,Tether : Binance
19856580,0xec1c77fee171ee36a2fd298c829839646050ffa8,0.57243,Tether : Binance
19856556,0xa8b83daa1ff55eaa354b20dc13d7a595e5c77bca,0.525813,Tether : Binance
19856553,0x9a0c61a51666abf1f0f590fe01e90e21b132a503,0.569027,Tether : Binance
19856550,0x0ba9352ea8ebfcbc95005293196aeeb7a93063c7,0.469123,Tether : Binance
19856529,0x6b1844c9a2ba2335212ed495faf584e783b4e535,0.4363,Tether : Binance
19856521,0x37f238b596eeaef768a593971248c81b432b0e09,0.47037,Tether : Binance
19856484,0xbc0b610c2c2be8495f0aad1a29be806781389f3c,0.433341,Tether : Binance
19856475,0x54ee1f2fd4c16d06760d3edacc9be32d0975656f,0.59413,Tether : Binance
19856456,0xce65069702e29d351c36ffb97016edb0e59c5028,0.4336,Tether : Binance
19856451,0x77b17730b58c3c2eb742f304ea9a4379f5bb30e5,0.515075,Tether : Binance
19856421,0x47a8e8e7eeb963d5821cb3a5bccac0415ec61ea0,0.572178,Tether : Binance
19856415,0xb7de1ebdbd174217ca4c3b45ad5d1760a6921b9d,0.438096,Tether : Binance
19856410,0xb337ba97791665558b10c9e77b9d5b9720681ad4,0.586386,Tether : Binance
19856380,0x63f7a561db52ece175086eaa0cd515027b22ac01,0.494596,Tether : Binance
19856379,0x27122fcb390d7fd2b55dd5470ff67361a3c6137b,0.416555,Tether : Binance
19856377,0xcb50929d5d351cc1fa06006305c264bd227ca5db,0.474177,Tether : Binance
19856370,0xff0439bc4a6d8234a98508475af59ca6ecc3e00e,0.5635,Tether : Binance
19856366,0xbab5e890180ff32d129d131d71f2778e1d7da4d0,0.474676,Tether : Binance
19856365,0x9cb787890822eba1366a8baad2d8efff2b91b45f,0.568816,Tether : Binance
19856352,0x984617cd48a7dfa6007e97a088e500597211ba86,0.450276,Tether : Binance
19856344,0x81b0ce647822d9956e2f43ca7bc86962f7e1b0b4,0.518158,Tether : Binance
19856313,0xe7f9752e202f254f111b288b2c5ebae4a2b4f605,0.580417,Tether : Binance
19856300,0x46814be0a1319e95e997ec0db0e70e47d72983be,0.486042,Tether : Binance
19768726,0x2688f88b4341281a4ea2f52cda1f4de70dcaa23a,0.563695,Tether : Binance
19768671,0x9e0b6c68cfe65de0df65fa2d1060eaac12f20cd9,0.52672,Tether : Binance
19768661,0xb3cec92a283278c3dae40ae2cfab71ad325aae1f,0.434488,Tether : Binance
19768658,0x6798113e6a4970633af197614a1a95867467ee70,0.580572,Tether : Binance
19768626,0x75c620d0f079c47def7123d17fbab7508e031dc8,0.519215,Tether : Binance
19768607,0x16804a95bc494ca15bf3f72e1f6cf135d675f68e,0.49863,Tether : Binance
19768604,0x7cdf7e331ba3311183ac9fda5f3f45753edcb3e2,0.413632,Tether : Binance
19768586,0x2a52585af8df9831d9231a94415b2320236090ca,0.430994,Tether : Binance
19768578,0xc02cca92be6e672700a86e02f8937501fffd5c2c,0.506568,Tether : Binance
19768542,0x5853e902e5c2d9f3c6bbe9717955db0bf2c02c8e,0.401476,Tether : Binance
19768530,0xdadcc613ba9dde9856deeb22071afe089388491e,0.472268,Tether : Binance
19768442,0xe7c1065f46c131747ab4269f0dac8f93ed388812,0.545156,Tether : Binance
19768420,0x2954faf30ced7619695f0f4e52bdf72b3dc99220,0.499,Tether : Binance
19768381,0xae86b83f31830bb7e42cc99edb72afc7a032b094,0.499,Tether : Binance
19768334,0x4d394e182da7b618521444eff6bf00a971322c40,0.408329,Tether : Binance
19768333,0xe7b3cdd2e50f5344ff641e03b318296f26dab30b,0.5465,Tether : Binance
19768331,0x1a296b7f2a0dabef64cda1133af41e18ed0b7bc7,0.414624,Tether : Binance
19768322,0xc1ce6e577bcda6c0c603cd620ba751beaa3b28dd,0.473712,Tether : Binance
19768294,0x7b022c05fd5a279e1c2f72aafe917091d315f75f,0.428276,Tether : Binance
19768273,0xdbb87dbebe238d7354ff0b76ee3d6100aab91e0c,0.576988,Tether : Binance
19768234,0xdb599ef7de8f523b2b504f13d15dd05528d00176,0.413168,Tether : Binance
19768222,0xdc327269286effea8228c4b20676dfe764c2b43e,0.554893,Tether : Binance
19768199,0x938ec56099f8b4044d7b51c2e307964b721b7e57,0.499489,Tether : Binance
19768146,0x615949f57b39e4bd3449f74724eb2ae62c0745a6,0.589602,Tether : Binance
19768114,0x6eaeeaff802e838fafa3682cc3748125dea086a8,0.572945,Tether : Binance
19768069,0x1b50491aac8f94b3b5be09c709bb4922993666d7,0.575206,Tether : Binance
19768064,0x3f4eef3272937ab842d62d0554728b5489588a73,0.505436,Tether : Binance
19768062,0xca95199b7685cb05e5edbf9fe4b632763d3ea6a3,0.528308,Tether : Binance
19768040,0x212de1cfe8b1b1fa39c7fdd47e229f76dfe01cd2,0.468564,Tether : Binance
19768021,0xe7462f71dcfea3d86a1dcb7bdf131d613578a226,0.499,Tether : Binance
19767986,0x7efcde821fe5313361aa74eb3850432032013b75,0.477393,Tether : Binance
19767983,0x477b7c247160c2ce23d6c6469738892c4bcdcf11,0.542493,Tether : Binance
19767980,0x45944d69e9519a4b4f0794b91ffcb9d1c7aa1302,0.563139,Tether : Binance
19767950,0x21e8916cf572d153011f063b8d67edc27aa25e0c,0.464764,Tether : Binance
19767793,0x18d4c2c61152e5412a5e3b6fb6e2810303bbf326,0.513524,Tether : Binance
19767577,0x9e0bd6b459024f803c08ad5e52a133b6d38f1d7d,0.569779,Tether : Binance
19767438,0xab7fca664d7f1f75dd20575c10efe850eb2c98cf,0.546179,Tether : Binance
19767433,0xca7ffdbbc596f5c973ad757b7aaa9039e0fd9e0a,0.478478,Tether : Binance
19767386,0x592cfeee616281a50a7834f795843134d760db65,0.588443,Tether : Binance
19767349,0x5c69352189fb0b9a9c6fe3672dd8d3b0eb2dd580,0.462229,Tether : Binance
19767239,0xdafce9371e7db172ed2767ab9ded61beb9a4f71f,0.454083,Tether : Binance
19767184,0xf1ed4f330b451757a04de4ef3180632678a8accb,0.404636,Tether : Binance
19767071,0xb0d5993e7e227543684046431d55dd664cc775de,0.575137,Tether : Binance
19766999,0x42bc40dca61d4dafc9a323d2c01152db61db2a1d,0.497209,Tether : Binance
19766435,0x1815ff0885bdccc0ff9784291046049d8ca38094,0.551386,Tether : Binance
19766396,0xf9c274b39765ab88152033c74b942bda79bbb568,0.455437,Tether : Binance
19766396,0x4d3a834cb7d75c8833bcd1726853499918357e45,0.554,Tether : Binance
19766392,0x2e40a5e0edc4db40590d554094ed326fc8dc7ee1,0.504039,Tether : Binance
19766352,0xcc9449898437cf4dea477a5f48de680dcdf4d3f5,0.410891,Tether : Binance
19766234,0x56a83ad1647c10010b15ccb111107e2942a16670,0.560141,Tether : Binance
19766152,0x7b6ee0f81aec0be366bbcc54b3c32a497c439617,0.48743,Tether : Binance
19766101,0xb2310f3ad18d25c535042ff24cd2fecadde6a2af,0.599,Tether : Binance
19766086,0x80fd616a5dde63e7e852e708940a72a80c621e91,0.431812,Tether : Binance
19766046,0x69a4db77c53342032346fc81188cfe6a8464ab71,0.454515,Tether : Binance
19766041,0x636c374dcdd471af1641c1e93b3a73fdffb6c6cd,0.569299,Tether : Binance
19766022,0x2ae151115dae0a44b6e9893e74709881564604c7,0.484253,Tether : Binance
19765789,0xbbd2d1881feb6b8a09fe17c0ee08f2e53c4c5139,0.404607,Tether : Binance
19765508,0x933e88043c6294fa07136474ea4952b9b8447c84,0.44624,Tether : Binance
19765298,0x637fcc3e7321c07bede49302edf105d25a54fc42,0.46941,Tether : Binance
19765280,0x86206aab0d50909b4c67c7891f92b48c8f8621e8,0.512848,Tether : Binance
19765256,0xb5818849ea9419583e79114b678cee89075c815a,0.433739,Tether : Binance
19765216,0x62d9db0d289faff7fcae6259a7ea9c3758c8d61b,0.466728,Tether : Binance
19765051,0xdf4205b1959a5df0dc90a0c5a7cb08abbf73d246,0.535831,Tether : Binance
19764923,0x3d7f69dbdbffd878fc151c759d5f429395d2e31b,0.511879,Tether : Binance
19764907,0x33966f68e4739e755e49b64beef229a933b5867f,0.534062,Tether : Binance
19764894,0x58c33bd7dcbc0154df5581c5167ebd9ad40b75ca,0.46326,Tether : Binance
19764893,0xba1454a0b55166cf8d013f73889b6b4562267b8e,0.4691,Tether : Binance
19764893,0x3a5b869e51660a51c83074b1f8339ebff32397a3,0.428219,Tether : Binance
19764893,0xba07d3398ba111b1528e7ce21d82331fb9a4ea47,0.501838,Tether : Binance
19764891,0xebcb79771fc4cea682378af15c7a27977da39b24,0.512582,Tether : Binance
19764891,0xc392c857c3cfe965634d167151e631ce9cb6c531,0.592708,Tether : Binance
19764848,0x3deaa717e4bf1cdb0549419a455316c32f912eba,0.434474,Tether : Binance
19764580,0x10fefd63bea932e99d51a17a4f1445eaea09798d,0.469294,Tether : Binance
19764553,0x89ff5388f4a1915efddd1b1d3ca7862cbafd7ce7,0.407831,Tether : Binance
19764535,0xc9ee9109d2a105cdaf2dcb8abf7c6995334ba0f7,0.434607,Tether : Binance
19764505,0x5acf9d05b511bbc1c8ec699580a02d75729c3ab6,0.402155,Tether : Binance
19764467,0xf142dfa6682625d79e9773f17270cbf3ffaaed19,0.421179,Tether : Binance
19764435,0xc137cae1f61395d6d02a0a8ec9a051790a0af83a,0.441055,Tether : Binance
19764410,0x657b9a95322d47deb30fe8a577e28f4a0b20562e,0.491552,Tether : Binance
19764391,0xb05281e9cd3ba73eb65d3325af0fbee379b9300d,0.435465,Tether : Binance
19764371,0x97e394b8002e9ba02ff0818362df385635a68b76,0.476144,Tether : Binance
19764358,0x6301db26d46b92db6693113eaa05f586c359b8f9,0.550199,Tether : Binance
19764355,0xbc7089d94b6450f40ede00c8270b68d27d2e2ec7,0.525788,Tether : Binance
19764354,0x9a686080084fe0372efd75de91e65165ee79414c,0.527236,Tether : Binance
19764347,0x4b5807298b6edb19227c7d4b55b664bb51cd848f,0.469643,Tether : Binance
19764318,0xe8337df52cf9dbbdd3fe8bb18e4def4a02f319c5,0.42135,Tether : Binance
19764310,0x9fbccb7d1e2cfbb253d557f33f3a5fe6cd746d2d,0.527028,Tether : Binance
19764284,0x8e3f0eccd1948c051664f6c6cade77f41986af12,0.48648,Tether : Binance
19764277,0x2277094c4b40d2e1bf65eab780b08be45c5c622e,0.579449,Tether : Binance
19764253,0x8b146f1ebbe6d9df3ee030416d7da49dbf9753a9,0.43558,Tether : Binance
19764213,0x95b39ce6bb28de672380aa9904eaa6e5208a0f0e,0.442118,Tether : Binance
19764203,0x52a6c9e801f811012196dead44a0094a63bab65a,0.413082,Tether : Binance
19764176,0xa6340e64dfaef5a2f212797efc65f92c4f460127,0.514871,Tether : Binance
19764167,0xeb69ed4eaa7bd22aef21f328374c2341e5f9b1c3,0.482435,Tether : Binance
19764157,0xe117b3f01f6077434bed2a0311c531e33c4089ad,0.408936,Tether : Binance
19764150,0x056e68f29751a87649246b2a99769598d71cf3ad,0.541431,Tether : Binance
19764143,0x7054cfd55c6d05d0b5034101854748ae1c972e8d,0.41831,Tether : Binance
19764127,0xa95b7a8eb0a6f089f686424b7ece1ff824f394c8,0.452506,Tether : Binance
19764126,0xcf2eae09e3759e6a955973096525c1e665a5917b,0.599,Tether : Binance
19764109,0xff45df95001846fac4d77b85bcd30081c17e28b8,0.488435,Tether : Binance
19764102,0x5218f52d20d8b745e1a62468fc5996557f7ffdef,0.489937,Tether : Binance
19764074,0x7ada86d020bb79deb3cbeaf809ff823a4ca816a0,0.557069,Tether : Binance
