Funding block,address,Funding Amount[CELO],Funding Entity
20544905,0xfe4d90f0dd2e66bb4ee7c71572ace8294f6e81e7,0.952,Tether : Binance
20544899,0x149ea0c5ff9b975923c06cc0893661fc9478111a,0.95,Tether : Binance
20544890,0xd924d9d0d442d1a82eeffa006fbff17fbdaba4ff,0.949,Tether : Binance
20544883,0xc19dcd43d7171cf95b14367d1f9b66d0be58a28b,0.953,Tether : Binance
20521299,0x2e01fb72a065e4c071a23d60986ea13f1f2c7428,0.999,Tether : Binance
20521287,0x9588e4c97396874e84856be7cff3177f9e30b7b0,0.999,Tether : Binance
20521269,0x73bdf0bec2f84ecf3c65de3f64753a1dd9f4d41d,1.008,Tether : Binance
20521258,0xf60be13d7b10c4d69375bd78db8e0c144f041008,0.999,Tether : Binance
20521244,0xb851c4e0b7a7d46a097e59f5c2200cc43ae94e0a,0.999,Tether : Binance
20521235,0x4658a5e518ec9b54bedf335c84e2ce38e162fd2d,1.012,Tether : Binance
20521234,0xa2fb4161849a0cc192679bcb9844a3e345e667ad,0.999,Tether : Binance
20521208,0xa0c624bae7bd40a89a823bc8f0bea3def71ea8bf,1.029,Tether : Binance
20521193,0xae3d5f32b24a65f7381bf4d98f76d3cc4781b44f,1.0138,Tether : Binance
20521189,0x7b51ccb78bee760ef8f615c292c0b9c3e4bdcad3,0.999,Tether : Binance
20521154,0xc93ebef581a67b0b572637900354662e36bb7941,1.0006,Tether : Binance
20521114,0xda3832e8a04667fbef7c005a3457f68d1a303219,0.999,Tether : Binance
20521106,0x174469e4829b535db71912a497342d91a15ad932,0.999,Tether : Binance
20521102,0x716e7b2088385f86813f8829808faf098d93c0b5,1.0012,Tether : Binance
20521085,0xeb1436f9fc851c85e2c791a82e8630288fa1dadb,0.999,Tether : Binance
20521081,0xf58cbd0a9c5a2c3e0d6d7df3139312e1a2c10c88,0.999,Tether : Binance
20521080,0xc155f2dfa5b0dc979b36539b52768ee998e3e093,0.999,Tether : Binance
20521069,0x528fce6c6c688f3899a5dc07bd5cba341c7b1f4e,0.999,Tether : Binance
20521057,0x9ff5a978b220123881f1b69097085af7af6f4c6d,1.0111,Tether : Binance
20521051,0xaef7e2da3da8de2e6f8757599bead0aacba8ab09,0.999,Tether : Binance
20521043,0xa6b17eb69188eba633403f5009166adcf7285069,0.999,Tether : Binance
20521036,0x9d5d838615f2bc36328ffed98f62446239bf9043,0.999,Tether : Binance
20521014,0x2b5d0a65cd1011cb6099df5212aa6171570a0154,0.999,Tether : Binance
20521006,0x2f5bfbd9ff27f9d4d42df2076b959006084b3b6a,1.0,Tether : Binance
20520994,0x67a6da86503ac04c602fda35bb5ba493a39317eb,0.999,Tether : Binance
20520990,0x66613a16501e4c81c113687d0e9a84ee6297ae29,0.999,Tether : Binance
20520967,0x207f8013843d17ea6a27a7b994a61dacd503142d,1.001,Tether : Binance
20520964,0x6ee685a1b87f85327e48a1ee65baaadc066137af,0.999,Tether : Binance
20520957,0x85b54237263e37c0f6ebe0a7c426c06701cf318c,0.999,Tether : Binance
20520947,0xd189ee78e1523593df99ca1d9f358d8fa2066ab3,0.999,Tether : Binance
20520940,0x6fc7225182b1f25b6dff2086d7f06fc05e4a6924,0.999,Tether : Binance
20520921,0xb4a813d77008706a919ba15e7483a51ffba769b4,1.0097,Tether : Binance
20520921,0x371c9d7f056bb75970cb7b46b15d6c923bd66f6b,0.999,Tether : Binance
20520908,0xd6c6ad77eb87635a0084c048a501f3d35309e818,0.999,Tether : Binance
20520903,0x852deef52e2713ab91ea3b8e91e9684e1f837152,1.0275,Tether : Binance
20520893,0x7622e2009b32d101c7beca7c8c9b23e35c1e36b6,0.999,Tether : Binance
20520889,0xc58d430b1acb20330186c009ea3c7b17eb9ba846,1.0008,Tether : Binance
20520882,0xfae40c019394111b4b5888b70ed64285f09ce2f0,0.999,Tether : Binance
20520861,0x84a8ae5d9fedf527310f85ce771516b722ce9bc0,1.0036,Tether : Binance
20520858,0xf9d47860063337a9b3cb1ed5807e853035957f49,0.999,Tether : Binance
20520833,0xa7f0ac9a3616bf9fa5c29064dce58397ac1476bb,0.999,Tether : Binance
20520821,0xfaebb30e88b9a820d48290be5413dacf08821720,0.999,Tether : Binance
20520817,0x395d9b152a4b68369d2d2de85c5daee4d6908609,1.026,Tether : Binance
20520809,0xf81889941ac2ff919caf4d2f25e8ac7edf1283ec,1.0083,Tether : Binance
20520798,0x98facf1ce8a66c1359fcdf89114e0da39b8897f1,0.999,Tether : Binance
20520790,0x82794992638a466fe598bf5c14c570ea37b9a683,0.999,Tether : Binance
20520782,0xb1600eee15762aa199d514a66ce9a03290d8f331,0.999,Tether : Binance
20520772,0x673394b61d435f8d9cd410123c18fcfff96ccef9,0.999,Tether : Binance
20520766,0x838283ed1c8a46cac9730f779024bbc546b65b9e,1.0003,Tether : Binance
20520757,0x4e5f7bd225f50cb45a615795a614198a0079f9fc,1.0225,Tether : Binance
20520753,0x26dd5649931e761b1e87d026545ab5daee6c176d,0.999,Tether : Binance
20520750,0x9cb7f4a891ba2a2ece30410a7527a0af095d2537,1.059,Tether : Binance
20520740,0x62aece72cc4fb6da4472d84b9b87716b4043c012,0.999,Tether : Binance
20520732,0x2aa633eeb8d870d2af2ffa0ca314d312973214b6,1.01,Tether : Binance
20520717,0x1be15e7eebd3879b1747dd42b938547a1525ff3e,0.999,Tether : Binance
20520705,0xfad5391e5cf0cb192ca47cd0931e96743039d934,0.999,Tether : Binance
20520698,0x482ac5e2b92eb6c5dd0215b37ca4eb1bbc15f8dc,0.999,Tether : Binance
20520690,0x4457df6cb93bbb30fc9da33cc8fcbc747f551f99,0.999,Tether : Binance
20520681,0xa2f93f344f91549e738bfa9ee955cd3f6edecf7e,1.0044,Tether : Binance
20520666,0x4c457bf5099c55cd942a8adbe662ab374703cb67,0.999,Tether : Binance
20520658,0x8cf952e500eb2aef8784d0f09088aec987db9a54,0.999,Tether : Binance
20520658,0x0eb701b44da1f2496b4f95cd3e541c53f2515275,1.099,Tether : Binance
20520657,0x061098df8334f271fd472607a4ac88513d4f771a,0.999,Tether : Binance
20520640,0x638e3f582bdd161bea895c7f55afe09608930ea2,1.0056,Tether : Binance
20520628,0xb113fa45991bdfbeb22385222fe5b013dcac1c5e,0.999,Tether : Binance
20520621,0xec9205d9eb4a552a3d611339674aa99361adf72b,0.999,Tether : Binance
20520615,0xe22bc83414de4d99a44aa6b33aa92c2ae0c256d4,0.999,Tether : Binance
20520612,0xd8c596101af66952ac69588dc2e02ac69df47038,1.099,Tether : Binance
20520602,0x6b146f6041c9e567816aa54f8b464a3598392d19,0.999,Tether : Binance
20520599,0x1e693cfd1df495d0adc937a2c75eb596ae3d14df,1.024,Tether : Binance
20520590,0xec7f1d851394b195736ea75b8ce35e274d237050,1.0079,Tether : Binance
20520583,0xe4c6385bf269b0358d3aab0a924324959667f02f,0.999,Tether : Binance
20520575,0x17e79481b8c398a7ec3a0872f1e8d84d159edc35,0.999,Tether : Binance
20520568,0xe1bd8872c3be39ea90330c75550ce4d9b4c874e7,0.999,Tether : Binance
20520568,0xa717764e277f921ed670b237d7f967a178fd0a4b,1.019,Tether : Binance
20520548,0xf6ea1f5cb8712e65968f10c48d2d65559cfcacc4,0.999,Tether : Binance
20520546,0x639f236e410ab5acc8233ebadde3d75628360b3a,1.018,Tether : Binance
20520546,0xae764fe140ea754a55a95d955d4890ecd4cd91aa,0.999,Tether : Binance
20520542,0xa76cc9a6505dd727faea317ec39fd57ca45596f5,1.0016,Tether : Binance
20520538,0xf7f2a734c9d542bf546d6b767e88836d6f009ed8,0.999,Tether : Binance
20520513,0xb720da9d4f32bdcffe8df43e2009853bd88e9cf6,0.999,Tether : Binance
20520501,0x1e639f3060ec0721820148f66ff97ad9dd94d520,1.0122,Tether : Binance
20520474,0xdda3a6611640f3c2aad929c336dd347735a1a75e,0.999,Tether : Binance
20520453,0xa85a0507ea1d8a9e0f3b6100e2f3598b0e0c61ce,1.0121,Tether : Binance
20520452,0x54b642fd72ef808298cd995d7390d79bb818c293,0.999,Tether : Binance
20520448,0x7ac0ef8d7c0ab7ef2f11e43c38939c9491f97944,1.099,Tether : Binance
20520444,0x49d0dc1cecbc7f73309d7e4aad14786ba55ff4c4,0.999,Tether : Binance
20520425,0x51b7e85948cfdc83d50fb8d1ec1654dbf92e01c4,0.999,Tether : Binance
20520424,0xaece09c9955c4d766ab04391ae1de5ddf54cb450,1.0044,Tether : Binance
20520417,0x5746fb0d34c3dd5cb952cff84bd683f215058b5e,0.999,Tether : Binance
20520412,0xfd81ac579d3eb45eee7154515e723c6205c5ece4,0.999,Tether : Binance
20520400,0x137e9955a223c3b3b4592a75888153ff482b6cde,0.999,Tether : Binance
20520391,0x18fcc13e6931290c346e7aa19e4ae91f25cd1c24,0.999,Tether : Binance
20520361,0x0bfd39edc72367c15e46691b1a4654f858307ef2,0.909,Tether : Binance
20520361,0xc5d73ae21dea1aac0145d2d6590df8d7e54c2b5b,1.099,Tether : Binance
20520337,0x8d8b9630a18bb1f25d9614e178bb17ab1a4bf394,0.999,Tether : Binance
20520310,0xf6641bc4c0ebc46473bb27e0d7f072296b986710,0.999,Tether : Binance
20520302,0xf6a1072c11969d590749bf53d0e6deaddf8cc3e0,0.999,Tether : Binance
20520271,0x436e192928ba52b4abaa44054ceabe45aefb1d52,1.0273,Tether : Binance
20520265,0xcfbe1ed16a235f7dea2553ee703938dbeb75dce8,0.999,Tether : Binance
20520239,0xe1a73d513c1a880dd87c6dbb170d6b8c76735912,0.999,Tether : Binance
20520229,0x16ad2a54d03ecf4aece4882d14ce6d03408cec85,1.0239,Tether : Binance
20520226,0xb1b061036dd260f6d5464c046d21ffc4337bff39,0.999,Tether : Binance
20520210,0x73413a9882fed4e667e885fa6a763bf14019e680,0.999,Tether : Binance
20520199,0x5db353a4dfa6f750cc41d5a1ded593fd6d50a921,0.999,Tether : Binance
20520187,0x3151a4679a6463662ca075e2a8c96019e462f4a0,0.999,Tether : Binance
20520169,0xd31264fa111951919813bee331e5d1a695f3eb76,0.999,Tether : Binance
20520154,0x60107a547fff3da733f5a77bfa9d1eb683d8b57a,0.999,Tether : Binance
20520124,0xd3ad1969557cbad2c217433e21f534c29f61df7e,0.999,Tether : Binance
20520103,0x696f1da2fe2077bea334e4238cd72d2af8330d6a,0.999,Tether : Binance
20520088,0x87ae29b6ebc0e593d08ab8dee40de69c40e0c29a,0.999,Tether : Binance
20520076,0x6dd5204c6972c658cea49cd237fb17bdd182bc8e,0.999,Tether : Binance
20520066,0x38be60b962dbffb8db77d878d11f4f30f3d0a142,0.999,Tether : Binance
20520052,0x478b80656021d32cb887e0925b7db5406c4dc7ae,0.999,Tether : Binance
20520049,0xa68f8d388cac958b7e8b7f1d82fec284349fc830,1.099,Tether : Binance
20520030,0xc242de8eecc6e45a7035e0da8039710cdd092c98,0.999,Tether : Binance
20520021,0x09238e4bd1fc922c47c136bae1d795cfd611b10b,0.907,Tether : Binance
20520016,0x31e773572046f0c212a09c94c1bd7ed3d3492a1d,0.926,Tether : Binance
20520007,0x40a4210a72198e107ef45437991d3c58e0f53716,0.999,Tether : Binance
20519998,0x7532ffa099d9cd3cd09671bbb16739aaeb81aad0,0.999,Tether : Binance
20519973,0xe6d9ecf08357514b82ba45b3925a27fc769a67af,0.909,Tether : Binance
20519968,0xa54e9853ecffb4dd09cc7941a76f6cd01c1cac73,0.999,Tether : Binance
20519892,0xad0a0a5372c2c330420c18838154fb1f747c957b,0.999,Tether : Binance
20519795,0x3b5cf41e046dc723d7d47efd38b662a77200e6be,0.999,Tether : Binance
20519707,0x80b0e35647d7b4e9f419b5777cc6fa5a6d744ac1,1.0545,Tether : Binance
20519695,0x68919c26e83343e7623776e8aab03db6b6543ac2,1.044648,Tether : Binance
20519438,0xd08a6308d70bd300ab1a9a26311084f2c1d6c986,0.939,Tether : Binance
20519378,0x856fc79bbfcd6c5ffd5fe0d3ae648b3d1ef41d01,1.019,Tether : Binance
20519369,0xd49ad1453fe6abfe96339d070b728773b77daab9,1.009,Tether : Binance
20519362,0x8ccd34fb26bcd19f557bd34340efcbf6604ff9e3,0.999,Tether : Binance
20519352,0x65e7633c421799e66bd73b4b6b316a6c6c7e873f,1.039,Tether : Binance
20519343,0xa3e0d8ea287821abcf51e2a286034cf00bba4ade,1.019,Tether : Binance
20519335,0x477f2ce9af10f49de31b53ea4ec9672d2eb3da5c,1.039,Tether : Binance
20519329,0x92d01cdee35aea5931c89152a8d105ba16e12639,1.019,Tether : Binance
20519323,0x433fb1ff86fbce000787a13ec3dfc11bfc4bdd42,1.009,Tether : Binance
20519314,0x1f2a05510d26a0b34f1f4f3fb02edad8de731a68,1.009,Tether : Binance
20519306,0x236bcf1287c90332d0420dab37ddc544fdd8fc0f,1.009,Tether : Binance
20519298,0xdbd9f6cd3b27c5cf9fa6f595737f9050aef1816e,1.019,Tether : Binance
20519103,0x11c49741ab294aeb96a9701763a2071de2664b9f,0.999,Tether : Binance
20519085,0x56942874b347b89b15c1248794081b3b23fcb5de,1.009,Tether : Binance
20519082,0x5bba24eeb5f363044bf43dad3d56fb5ac0bf7669,1.039,Tether : Binance
20519069,0xe7e2857f8f232eafe6becb0a79e80071e6de0d79,0.971,Tether : Binance
20519060,0xeb7f551df244190a03c92897aac3be0cea4f4305,0.9904,Tether : Binance
20519050,0x48cdc6b51435abe326a93e232dd4cc932656e1d8,0.949,Tether : Binance
20519035,0x377c0bb9ab68910a2a301d20f49d5f5795b9e5b2,1.0325,Tether : Binance
20518974,0xe25bc58a242e3aca6a5da528535a70965d534f06,1.023,Tether : Binance
20518941,0x80d4477a160accd3c51184bef47b886359d66f90,1.027,Tether : Binance
20518939,0xd1ea42cde3e2de29d64f71f81b2741bda7d3f6f8,1.099797,Tether : Binance
20518894,0x21d9df7e44b7609b34733055042790fd68f7b89a,1.039,Tether : Binance
20518844,0x9805dd1b20e5ab86b29598f30f47864aba047652,1.015,Tether : Binance
20518804,0xc0541eec423965aac2f24c33c13768008691b0fc,1.015789,Tether : Binance
20518798,0x262bc132caa1931573d6e62dd90586809135989a,0.928463,Tether : Binance
20518581,0x1bc8058c6261a2de38c77bd357ec33fe7c8d06ef,1.047521,Tether : Binance
20518545,0xe8d57b41d8a3fa55d0c7c064c68e36685cbeb97f,0.978087,Tether : Binance
20518510,0xea2aaeb89268768ea6828019f613a060bcfd2e2b,0.999,Tether : Binance
20518358,0x9027e271e2c6ee1da7aa0175cd80931260dc4f8d,0.999,Tether : Binance
20518059,0x2ce2010434c8368cbdb3f5fc5d0685b7943ba965,1.019,Tether : Binance
20518042,0x5b1e1855e5355b61cdaee1f71422250bdd0948c5,0.999,Tether : Binance
20518007,0xb5e2ca46aea2d78f605b04541bb4f20632d25f4d,1.099,Tether : Binance
20517942,0xe948eaf23b18594e68afc7e684c509b73f5f23ba,1.06799,Tether : Binance
20517872,0xe7548dbf53e5bab76d95ad6b6f5a776bf2629e54,1.032,Tether : Binance
20517830,0x7a95cd063399baab6b6ae83b67114737284a1046,1.031454,Tether : Binance
20517717,0x84fa55923819c08d6271951d4344d19a2da814a7,1.081252,Tether : Binance
20517709,0x046b53dc075cfd5bd5e3af0247f9e153b81b057d,1.067094,Tether : Binance
20517699,0x0f77a68807926e8fd5a42b758213f9bf414c5df1,1.0814,Tether : Binance
20517693,0xc6b8d3e0af597e0007a36da7edc7484b53cc5abc,1.0844,Tether : Binance
20517686,0x242abed49ed1cf7992b1dfbf462520535eb9c4a1,1.086324,Tether : Binance
20517676,0xe7dd1a9a070693113b82cf790ce71240519d0044,1.0767,Tether : Binance
20517668,0x1a2d1d943e8198cae1c1c1ed8971443df0d10b85,1.0608,Tether : Binance
20517664,0x326116b73b01c14b0d48fdc7a47574fc9c040d37,1.07211,Tether : Binance
20517656,0x224948baf69ebd91d230cad48612707a558ded12,1.020155,Tether : Binance
20517653,0xb1d2b985d6fcb9288bd0ceca8fa5c34d534a58b5,1.06568,Tether : Binance
20517643,0x154e5f36a0a2f6b4d9d23befd8bba5f5630d9557,1.05587,Tether : Binance
20517641,0xac06cf290a92a9781389c73ddb09a1d258cbaf60,1.025,Tether : Binance
20517631,0x5fc3ce498dcd5e2d33816ac2b679b870b8d6936e,1.08457,Tether : Binance
20517623,0xe490f477718683fdab482e1d8ab3ffece907eb42,1.08263,Tether : Binance
20517617,0xd0954b015d8cdf4aa6dc2175d5cfabe62e11158f,1.07179,Tether : Binance
20517607,0xd24dd7a1de0a6e2a111392790145a74df9188869,1.06619,Tether : Binance
20517605,0x93f9888e5355530cdb30c1e796bc7aadbc26be49,1.017,Tether : Binance
20517599,0x979be9e59c884631a94d74f037ea9e8acc646603,1.079433,Tether : Binance
20517590,0x9ccefb2e53a5971d9d413deb62ea0f012a5b30d7,1.06653,Tether : Binance
20517578,0x52375b659252f6afbbd17ee0babee37ee5bd6189,1.07882,Tether : Binance
20517572,0xaf4223c594006e7f276d655a93bb02de7f0e6bc0,1.026,Tether : Binance
20517570,0x886123903d12db653a72167615981c071a8993da,1.0597,Tether : Binance
20517559,0x53afd473daf8cebd94b5a6147b3c3079511f6ecc,1.07422,Tether : Binance
20517550,0xd0c13f96cc283ea1bc01f8d117c0b6a89f51ed82,1.06677,Tether : Binance
20517540,0x807c576780cb2f0614dd0bceaa4a7fe933772a47,1.08317,Tether : Binance
20517531,0x53aac885f04be5f402bd204c9dcffa486ed099a3,1.0622,Tether : Binance
20517522,0x32caac467333dc9657dd6060055805780784b82b,1.054591,Tether : Binance
20517518,0xc760d689e24272e47cedd6870f21048fb323cade,1.042124,Tether : Binance
20517517,0x335e15f1a8773fce1840d6fd6c18f3d399465d68,1.018,Tether : Binance
20517510,0xc128635c0794034e84515e2bf66e3a6c714d6507,1.0593,Tether : Binance
20517503,0x9d6884c0db24049b9a011c5d52ce1ee6e4bb253f,1.07051,Tether : Binance
20517499,0xf4df97249d79aaef93e2a887401d2bb263230594,1.033284,Tether : Binance
20517496,0x3eaa71124c06a46c70bfe6cb497a0cba6249b080,1.05941,Tether : Binance
20517488,0x42a64a3a7eb64f336a91077f6e246bb7cc6ae0f2,1.0607,Tether : Binance
20517483,0xc97f6c62b4ad79c7f7220c3d55a8834c99778d82,1.058014,Tether : Binance
20517475,0xd5cda11049cadb3c8325d513f73dabec80993e36,1.067733,Tether : Binance
20517473,0xa14a9f3657abcce8c4cb0b189cf4ee499c25f869,1.049,Tether : Binance
20517465,0x1c8fb9af76006819c3f89ec3e8762bd96c80a276,1.084376,Tether : Binance
20517459,0xa56a56b1f4adae22e61dfcf64b2b11796bfb910f,1.077841,Tether : Binance
20517450,0x579c4503cec9aa2b2a0b5f8391bf162496f8d8db,1.074649,Tether : Binance
20517441,0xc90e9c217b6aa364b33bcf3c03321309e4e3a541,1.055426,Tether : Binance
20517430,0xd699fac8d0db48ab25d4ab2507cb9e6ac43b807a,1.082902,Tether : Binance
20517420,0x1ecb0752d2ad79fff7a25ad6f5aeaf448a47026c,1.07673,Tether : Binance
20517409,0x4d7eca5f9c09fe81cd421f63bbd8bcbf1a03a2fe,1.063,Tether : Binance
20517397,0x8288e9e40708f0e6bcf3443d98e51948274e8b00,1.043,Tether : Binance
20517397,0x537c7c5b6cae5865a55d4a96a1b5f89dac54a424,1.083305,Tether : Binance
20517389,0xa2229bfc558b5655ba3255b6d15442e38d5052a8,1.0653,Tether : Binance
20517377,0x1b0de82be5864af13d8897fd35cce115fdfa52b5,1.0615,Tether : Binance
20517366,0x8061f0f68b55d4eab045af1d7b0eb125fd4fa48b,1.06782,Tether : Binance
20517354,0x8f733f9aa9c245fb8bbea64c21df2d7b6d3dca98,1.078,Tether : Binance
20517345,0xaf470fb8cbc2a58b478674b24e6fb33268ce7e9a,1.075196,Tether : Binance
20517333,0xe11454ec447dff199d9bce2f89edd11dc8e01952,1.078671,Tether : Binance
20517330,0xec62a16752cbb96313e70baaa72f220528b65bdc,1.041,Tether : Binance
20517325,0x8c69946c9ba1a0d066d80f710b4deb422421e0ee,1.07586,Tether : Binance
20517316,0x3650534542e4bef668f52651784b1dd251159c40,1.0796,Tether : Binance
20517306,0x64d40e1f3037cc96d2b657f0a8475237acb4a2bd,1.086914,Tether : Binance
20517295,0x28c7ada134fa604b394b723e5e54090f1c3e18c8,1.079419,Tether : Binance
20517289,0xa875f2b108785481806ed11af977fc09f90eeddf,1.07824,Tether : Binance
20517286,0x1e24facb446c9c58f669a2e98850143b262da9f1,1.03321,Tether : Binance
20517282,0xf1922d13991f18fc778894b8af0c8f7abb1fb00d,1.08673,Tether : Binance
20517282,0x2a397f632a941ba4f523b9866e253633d011f234,0.999,Tether : Binance
20517270,0xa2921ef0d8b995c76addf407ee03a3470fb2b63a,1.05769,Tether : Binance
20517262,0x22ce84a33f292c8328c053c7eea9ab065347f61b,1.08346,Tether : Binance
20517259,0x3df575bc0e2409e6d7d05acc80458a3f62bdfb6d,1.036,Tether : Binance
20517255,0x0143ae1931f592b49beb011f813c310f8d5534c4,1.068422,Tether : Binance
20517244,0x3e7c3545331b0445310149018a06365addc76427,1.071513,Tether : Binance
20517232,0xf2962e14a09b4869307918f9aca23e20a53d0204,1.065,Tether : Binance
20517229,0xe989ca5e60e5b3b5d141f4912f3751a66511f3b2,1.0673,Tether : Binance
20517217,0x5d3d9e8eef11d31d98280d59a6913055e6a51549,1.053216,Tether : Binance
20517215,0x0d1b9b0fdfe960d79657eafd8f3aa3cbb7a3dda6,1.07895,Tether : Binance
20517208,0x6cc5d1519f926672f50f4d82ab242a9e950e10a2,1.0864,Tether : Binance
20517199,0x88501fc42b28f08417b1e6631c2d6934f0127f5d,1.0639,Tether : Binance
20517187,0x4338926d38ef451d403fc40e1b6f0b7454acf45b,1.074511,Tether : Binance
20517178,0x11d4d081fb22a3ccfb528fd254246c6b04ccc9e7,1.0709,Tether : Binance
20517169,0x6ec56b665c265acb0cbf9bf5baf11ce42dc4e3a9,1.063601,Tether : Binance
20517158,0xab942f81b907120ca23b69c34c6d0ec998e96968,1.08629,Tether : Binance
20517151,0x1ddccb33043a705c1b7bc1a30bd6c8b1e8c4547e,1.079943,Tether : Binance
20517142,0x5a3980c136fa5bad9510745d103b77e4c780c7b1,1.07858,Tether : Binance
20517132,0x44570f8e335f7d033a1d2de848e738972618036d,1.0701,Tether : Binance
20517126,0x68b86068dcea81937e3585203d874e131d514d1f,0.999,Tether : Binance
20517122,0xdeb702a6519c52efaa3394a27f9aadf6c3c0f84f,1.0578,Tether : Binance
20517114,0x89c998fbd6ce30d4d5c6e361178cae7c87f7299c,1.05818,Tether : Binance
20517103,0x6b0a7a4c2adeeeba7bb9320605c6067d937be2f2,1.065962,Tether : Binance
20517097,0xf6791029c6ea7cd2c1b49cd91571166466f06cfa,1.0718,Tether : Binance
20517094,0x0078e262a1fad583ebfb05a631b47c5fd9055f28,1.035,Tether : Binance
20517088,0x07a75a98b7afb77bfb191fcfa2db89d56b92a534,1.06533,Tether : Binance
20517081,0xb8e468c1182afdfec5816f752909095516103aca,1.0855,Tether : Binance
20517068,0x402c7b576b11e12923b0ebe3e86398163db74d86,1.0841,Tether : Binance
20517058,0x783f13206db107198fb154f78ae5f8b2e1460785,1.07355,Tether : Binance
20517050,0x8a0be89a6004f949aaf65023a2e0b8c2b314f015,1.0821,Tether : Binance
20517045,0x5bfefa37c209a5ac823b2011aae48e3539ed0732,1.080173,Tether : Binance
20517034,0x8370261bf3197cbc200c6da4422fae873b777165,1.05972,Tether : Binance
20517023,0x672d2eedd9f0b24d06889f1c8d3630d2d2fc920d,1.0729,Tether : Binance
20517015,0xea8e388533f89df318c5031a7073ff4c2731b1b3,1.06015,Tether : Binance
20517007,0xafe81debf284f9ac0d194066f65c6bf12bdb275c,1.075527,Tether : Binance
20517001,0xaaa8103f3c4475f404bdb491069e85e47b30b619,1.070461,Tether : Binance
20516990,0xa2662ba8b07dfc0e20053e014a69590c47b4c8de,1.033,Tether : Binance
20516990,0x3fc095e87ab23efe781516f09dfa2f303ff15643,1.0604,Tether : Binance
20516980,0x9f9f05c4b653de7e08b14e855183be09c5d4c95b,1.0694,Tether : Binance
20516972,0x4a71e4be7e2275a9d6618b7fe78166c2f0ff0eeb,1.08023,Tether : Binance
20516961,0xc7c4ba107c958e4e18b44ed591aec7f474ede769,1.05838,Tether : Binance
20516956,0x1d8c2f0a872096c7000cb5d0646a035a17c60d91,1.078143,Tether : Binance
20516949,0xf3aeb1705a77ca8f0d9acd54f1f8653d250367d9,1.0734,Tether : Binance
20516941,0xaf8108a72a0d3c6c61ce31bfb31d32bc9efcddda,1.0608,Tether : Binance
20516929,0xf455d531675a7174f1f3f80fffec50c787df75c2,1.072,Tether : Binance
20516917,0xcc205644ec27ca8eda5b6c9da71fc1ad5e06fb0f,1.017,Tether : Binance
20516917,0x9bcb449344903dc7c3d95952aea9e4c9b3bb77a6,1.085432,Tether : Binance
20516908,0x99de45472a9c7aee502055de22e57dbf5ab109f9,1.074808,Tether : Binance
20516901,0xdc581565cd37abc8bbe0b87a96b55613519eda92,1.06262,Tether : Binance
20516887,0x1c9359bae4d367198e86177003387c7ae649f574,1.066251,Tether : Binance
20516879,0x25a750ebe5432d0d0defdd024c291959614c3244,1.071386,Tether : Binance
20516875,0x12e6916e5a8469dd0f2ba7ee18609b0b3205f012,1.062533,Tether : Binance
20516862,0x0771610b17228c263e303852b2ef0e1be8cbc405,1.08212,Tether : Binance
20516854,0xf797f0f0085628c01259b1bd554ad8c497f8ac6a,1.009,Tether : Binance
20516849,0xc1a62bce3195b58688745065d51919e65a91ccf9,1.06743,Tether : Binance
20516848,0x27110e212f3abca6bbaad3d2f48b3ea1e430b68c,1.009,Tether : Binance
20516841,0x405c269e77986f5b907f0eb9a7744f99f26c13e1,1.009,Tether : Binance
20516841,0x32ecee9f553fcdcda2f85f4692b135a11ce4b4b4,1.075336,Tether : Binance
20516834,0xd572af0611ae6385ba688ae5c0e4edded7c0b745,1.08105,Tether : Binance
20516831,0x512cf471d65dbd9dd9b38556a34ee533fdb84320,0.999,Tether : Binance
20516826,0x8eb921c5d38dec6971cd53875a4632773413a9c4,1.0729,Tether : Binance
20516822,0xd57dd3bb2238e732fbf281d712da77128b6f6d2b,1.009,Tether : Binance
20516821,0x8f62180980aad40b8aa65a1483eda08510ed3043,1.0596,Tether : Binance
20516815,0xb69dbf3938948dd361fa83d6c8297243c96c2c6a,1.009,Tether : Binance
20516810,0x3efa45f19dea870b5759d2cd679a52b472886987,0.999,Tether : Binance
20516800,0x422a86859fba12f027fec02d3e1b550b58b061f4,1.009,Tether : Binance
20516794,0x87cce33b3c5de9193f519f0f78fb2d3970fde648,1.009,Tether : Binance
20516790,0x0839fb7eda29394990571891469c8cb9704829ce,1.009,Tether : Binance
20516776,0x25edc09249d54b27844c06c565c217981b530429,1.009,Tether : Binance
20516771,0x6cff2805dbffb22aa3049f49f5534fe2f06fa3f4,1.009,Tether : Binance
20516762,0x279ffcd7d3e136d03c387633c289f2fda6f7441b,0.999,Tether : Binance
20516754,0xb1d192400c29ec3a5bdb12dc4dd4402697d0ac06,1.009,Tether : Binance
20516745,0x4494dcb7aa4f67e1a999f4d334f3aae603941153,1.009,Tether : Binance
20516736,0xf183f050643b1a64dfedf17c88d66725f6f77ece,1.009,Tether : Binance
20516730,0x408ee8216f8685ea5ca07366a851af989e427b33,1.009,Tether : Binance
20516722,0xd49009046bd2a14ddcddfb20a423e6cde0689b69,1.009,Tether : Binance
20516716,0xd914ee908df7d1e0f283a26e321268caaa14c46f,0.999,Tether : Binance
20516707,0x96f55780adf71b51d39b554d5274cc0f751eb2d2,1.009,Tether : Binance
20516701,0x6236740f77cf12e5af7f195b060ed04da6ebd636,1.009,Tether : Binance
